id,case_name,brand,agency,year,reason,yt_score,ltwm_page_score,outbound_url,source_url,youtube_title,youtube_author,audit_class,audit_note
2023-a-hand-ball-that-could-save-your-life-borussia-dortmund,A HAND BALL THAT COULD SAVE YOUR LIFE,BORUSSIA DORTMUND,ACCENTURE SONG HAMBURG,2023,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=q4lp0hXnrlE,https://lovetheworkmore.com/2023-2/,Storhamar HE 🆚 BV Borussia Dortmund | Highlights | EHF Champions League Women 2025/26,EHF Home of Handball,ok,
2019-you-should-have-used-fast-deadly-doom-tiger-brands,"YOU SHOULD HAVE USED FAST, DEADLY DOOM",TIGER BRANDS,OGILVY SOUTH AFRICA,2019,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=Sb9IF7wBnus,https://lovetheworkmore.com/2019-2/,Why All Brands Should Study Stanley Cup CEO Terence Reilly's Marketing Masterclass,Forbes,ok,
2014-firefighter-lifeguard-brazilian-association-of-organ-transplant,"FIREFIGHTER, LIFEGUARD",BRAZILIAN ASSOCIATION OF ORGAN TRANSPLANT,LEO BURNETT TAILOR MADE SAO PAULO,2014,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=gOGDlasUm0Q,https://lovetheworkmore.com/2014-2/,The organ transplant journey: how the organ donation process works,United Network for Organ Sharing ,ok,
2012-football-player-famous-rockstar-arabian-prince-harmony-xl-fit-condoms,"FOOTBALL PLAYER, FAMOUS ROCKSTAR, ARABIAN PRINCE",HARMONY XL FIT CONDOMS,DRAFT FCB LISBON,2012,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=KylPB3zdJ-o,https://lovetheworkmore.com/2012-2/,Football Players Jobs Before They Were Famous,TOP 10 All List,ok,
2009-nougaplex-patrick-chewing-antihungerestablishmentarianism-snackanomics-snickerspeak-subway-campaign-snickers,"NOUGAPLEX, PATRICK CHEWING, ANTIHUNGERESTABLISHMENTARIANISM, SNACKANOMICS, SNICKERSPEAK SUBWAY CAMPAIGN",SNICKERS,TBWA NEW YORK,2009,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=HI_l3u2k-q4,https://lovetheworkmore.com/2009-2/,Overview of Snickers Hunger Support Campaign [InMobi Video Case Study],InMobi,ok,
2009-stag-beetle-dragon-fly-fire-salamander-andreas-tscheppe,"STAG BEETLE, DRAGON FLY & FIRE SALAMANDER",ANDREAS TSCHEPPE,"DEMNER, MERLICEK & BERGMANN VIENNA",2009,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=PMumjf5lt9k,https://lovetheworkmore.com/2009-2/,Cervus | The rescue of a stag beetle in Sierra de Espadán,Wildlife Stories AI,ok,
2005-brazil-somalia-usa-china-angola-grande-reportagem-magazine,"BRAZIL, SOMALIA, USA, CHINA, ANGOLA",GRANDE REPORTAGEM MAGAZINE,FOOTE CONE & BELDING LISBON,2005,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=A4l_wHA8kvk,https://lovetheworkmore.com/2005-2/,How China’s $285M Export Hub in Brazil Will Cost U.S. Billions | WSJ Center Point,The Wall Street Journal,ok,
2005-police-officer-exam-cheat-note-reckitt-benckiser,"POLICE OFFICER, EXAM CHEAT NOTE",RECKITT BENCKISER,THE JUPITER DRAWING ROOM JOHANNESBURG,2005,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=582ebSpSt3g,https://lovetheworkmore.com/2005-2/,BrandMe - Reckitt Benckiser (Case study),Havas Prague,ok,
2005-smoking-orang-utan-ape-casualties-leopard-officer-lizard-retreating-oroverde,"SMOKING ORANG UTAN, APE CASUALTIES, LEOPARD OFFICER, LIZARD RETREATING",OROVERDE,OGILVY FRANKFURT,2005,low_title_match_vs_youtube,0.1538,1,https://www.youtube.com/watch?v=R37Ve7pTOyA,https://lovetheworkmore.com/2005-2/,Little lizard is playing with Leopard #animals #animalshorts,Animal Talk,ok,
2025-spreadbeats-spotify,SPREADBEATS,SPOTIFY,FCB NEW YORK,2025,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=Zc-U6PM9ilE&ab_channel=spotifyads,https://lovetheworkmore.com/2025-2/,Spreadbeats Case Study,spotifyads,ok,
2024-47-caf-joyeux,47,CAFÉ JOYEUX,KLICK HEALTH TORONTO,2024,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=qhjUXg_1a_M,https://lovetheworkmore.com/2024-2/,How to create a successful restaurant business in India: Rameshwaram Cafe Business Case Study.,Non Conformist,ok,
2024-adscan-marko-colombia,ADSCAN,MARKO COLOMBIA,VML BOGOTA,2024,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=zl6nwxJVMF8,https://lovetheworkmore.com/2024-2/,Makro’s ADSCAN: The Clever Retail Hack That Turns Every Ad Into a Discount,Campaigns of the World ®,ok,
2024-ae-1-adidas,AE 1,ADIDAS,JOHANNES LEONARDO NEW YORK,2024,low_title_match_vs_youtube,0.1667,0.2,https://youtu.be/hOnhABJeAEE,https://lovetheworkmore.com/2024-2/,Adidas: AE 1 case study,classicads,ok,
2024-exosphere-sphere,EXOSPHERE,SPHERE,SPHERE ENTERTAINMENT NEW YORK,2024,low_title_match_vs_youtube,0.1667,0.4,https://youtu.be/Vz3E2OULguM,https://lovetheworkmore.com/2024-2/,EXOSPHERE,Great Ads,ok,
2024-melbourne-rome-sleepzone,"MELBOURNE, ROME",SLEEPZONE,ADPRO OMD,2024,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=7kj-wKk3vqE,https://lovetheworkmore.com/2024-2/,Made Possible by Melbourne - Case Study,McCANN Australia,ok,
2024-meowzer-whiskas,MEOWZER,WHISKAS,COLENSO BBDO AUCKLAND,2024,low_title_match_vs_youtube,0.1667,0.4,https://youtu.be/rrrFgk6zPEI,https://lovetheworkmore.com/2024-2/,Meowzer case video,Great Ads,ok,
2024-spreadbeats-spotify,SPREADBEATS,SPOTIFY,FCB NEW YORK,2024,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=Zc-U6PM9ilE&ab_channel=spotifyads,https://lovetheworkmore.com/2024-2/,Spreadbeats Case Study,spotifyads,ok,
2024-unsealed-books-l-ra,UNSEALED BOOKS,LÍRA,VML HUNGARY,2024,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=Ro9xRdlt14U,https://lovetheworkmore.com/2024-2/,This Book Store is Insane! This Bookshop in England has over half a million books! #booklover,Sophie Nadeau,ok,
2023-50-popeyes,50+,POPEYES,RESTAURANT BRANDS INTERNATIONAL MIAMI,2023,low_title_match_vs_youtube,0.1667,0.2,https://youtu.be/bWVslr8HQ3Y,https://lovetheworkmore.com/2023-2/,POPEYES 50+ - Case study,Wei Al,ok,
2023-mcenroe-vs-mcenroe-ab-inbev,MCENROE VS MCENROE,AB INBEV,FCB NEW YORK,2023,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=J4fwDtC6AtM,https://lovetheworkmore.com/2023-2/,MU McEnroe CaseStudy,Pim Leeuwenkamp,ok,
2023-tabletogo-mcdonald-s,TABLETOGO,MCDONALD’S,LEO BURNETT MILAN,2023,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=LSfj01cihxU,https://lovetheworkmore.com/2023-2/,How McDonald’s Hacked Real Estate for $0 | TableBag Case Study,Qbohrofficial,ok,
2022-chickenstock-kfc,CHICKENSTOCK,KFC,TBWA\RAAD DUBAI,2022,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=1JpXzpjBJCE,https://lovetheworkmore.com/2022-2/,KFC Chicken Stock (videocase legendado),JC Rodrigues,ok,
2022-vax-that-thang-up-blk-affinity-app-for-match-group,“VAX THAT THANG UP”,BLK-AFFINITY APP FOR MATCH GROUP,MAJORITY ATLANTA,2022,low_title_match_vs_youtube,0.1667,1,https://www.youtube.com/watch?v=HOhYE0osEbY,https://lovetheworkmore.com/2022-2/,Affinity Group | How It All Began,Affinity Group,ok,
2019-abuse-disclaimers-ab-inbev,ABUSE DISCLAIMERS,AB INBEV,MULLENLOWE BOGOTA,2019,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=wha3tv2rEt4,https://lovetheworkmore.com/2019-2/,Anheuser-Busch InBev Stella Artois - The Artois Probability (Case Study) | 2023 Campaign,Campaign Unpacked,ok,
2019-gracie-ai-street-grace,GRACIE AI,STREET GRACE,BBDO ATLANTA,2019,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=8Q2daX-gOrQ,https://lovetheworkmore.com/2019-2/,"Grace AI, Turn Clicks into Customers Instantly! 🤖",Dr Pradnya Kulkarni,ok,
2019-koshogo-kloop,KOSHOGO,KLOOP,LEO BURNETT RUSSIA,2019,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=vUSqVC5neuc,https://lovetheworkmore.com/2019-2/,Koshogo case study,LeoBurnettRussia,ok,
2019-maps-bic,MAPS,BIC,VMLY&R SÃO PAULO,2019,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=TbMo4TnF9dc,https://lovetheworkmore.com/2019-2/,"Restoration Marketing Group - Client Case Study - #1 Rankings in Google Maps & 4,000% ROI",Restoration Marketing Group,ok,
2019-no-more-telus,NO MORE,TELUS,THE&PARTNERSHIP TORONTO,2019,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=x_6yFcMsJwA&ab_channel=SonRealVEVO,https://lovetheworkmore.com/2019-2/,SonReal - No More (Official Video),SonRealVEVO,ok,
2019-spoiler-telemundo,SPOILER,TELEMUNDO,GREY BUENOS AIRES,2019,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=oihCMoXoiSE,https://lovetheworkmore.com/2019-2/,The Return | Case Study | Telemundo,Telemundo,ok,
2019-td-poster-bank-td,TD POSTER BANK,TD,LEO BURNETT TORONTO,2019,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=LMg2f0JvsmY,https://lovetheworkmore.com/2019-2/,2019 OL paper II Question 01 - Case Study | O/L Business and Accounting Studies,Mahesha Perera,ok,
2018-1st-grrade-pedigree,1ST GRRADE,PEDIGREE,BBDO MOSCOW,2018,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=6XI10h1mcQ4,https://lovetheworkmore.com/2018-2/,PEDIGREE® | Human Guides | Case,AlmapBBDO,ok,
2018-desert-roulette-westjet,DESERT ROULETTE,WESTJET,RETHINK TORONTO,2018,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=exirkeDncQU,https://lovetheworkmore.com/2018-2/,"WestJet 12,000 mini miracles case study",WestJet,ok,
2018-do-it-yourself-etna,DO IT YOURSELF,ETNA,ARTPLAN SÃO PAULO,2018,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=5WYZBmBO5h4,https://lovetheworkmore.com/2018-2/,Mount Etna Case Study Video.wmv,Matthew Button,ok,
2018-find-happiness-mcdonald-s,FIND HAPPINESS,MCDONALD’S,TBWA SWITZERLAND,2018,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=lsKCdopmWgo,https://lovetheworkmore.com/2018-2/,McDONALDS: Delivering Happiness (Case Study) (Cannes 2023) (Outdoor Bronze),Budding,ok,
2018-help-cliff-athosgls,HELP-CLIFF,ATHOSGLS,Y&R SÃO PAULO,2018,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=xopN-ngVhlg,https://lovetheworkmore.com/2018-2/,Facebook Marketing Case Study - Help My Facebook Ads Are a Disaster,Building Social Proof,ok,
2018-make-it-metal-sony,MAKE IT METAL,SONY,OGILVY TOKYO,2018,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=LIz9eWJ53Y4,https://lovetheworkmore.com/2018-2/,Sony Case Study,Magnetic Magazine Marketing,ok,
2018-nowthis-samsung-unframed-samsung,NOWTHIS & SAMSUNG UNFRAMED,SAMSUNG,R/GA NEW YORK,2018,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=AtMqN1WKBE0,https://lovetheworkmore.com/2018-2/,Samsung Electronics America - UnCrush (Case Study) | Campaign,Campaign Unpacked,ok,
2018-safety-hacks-nhk,SAFETY HACKS,NHK,TBWA\TOKYO,2018,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=BVCmz9KnwWk,https://lovetheworkmore.com/2018-2/,10 Rules For Workplace Safety,ESS INFO,ok,
2018-say-it-tika-vodafone,SAY IT TIKA,VODAFONE,FCB AUCKLAND,2018,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=WUZq_nNAzfY,https://lovetheworkmore.com/2018-2/,How Vodafone’s Ad Campaigns Elevated Their Brand | Digital Marketing Case Study 🚀,IIDE - The Digital School,ok,
2018-shapes-shutterstock,SHAPES,SHUTTERSTOCK,MCCANN BUENOS AIRES,2018,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=qMi3aZjI5Zs,https://lovetheworkmore.com/2018-2/,SOMA Case Study | Shutterstock,Shutterstock,ok,
2018-treatmekindly-novartis,#TREATMEKINDLY,NOVARTIS,DAVID BUENOS AIRES,2018,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=unXAmuopu3A&ab_channel=NachoFlotta,https://lovetheworkmore.com/2018-2/,MACMA - #TreatMeKindly,Nacho Flotta,ok,
2018-webeefin-wendy-s,WEBEEFIN?,WENDY’S,VML KANSAS CITY,2018,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=nUsd5li2ySw,https://lovetheworkmore.com/2018-2/,Where's the Beef? The Wendy's Advertising Campaign That Changed the Fast-Food Industry Forever,Billy Samoa,ok,
2017-disclaimer-beiersdorf-portugal,DISCLAIMER,BEIERSDORF PORTUGAL,FCB LISBON,2017,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=mEIh5k6BhFo,https://lovetheworkmore.com/2017-2/,Beiersdorf | Video case study,Sharedien,ok,
2017-favelagrafia-apple,FAVELAGRAFIA,APPLE,NBS RIO DE JANEIRO,2017,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=Pbgmwvrs8bs&ab_channel=AugustoCorreia%28Jesus%29,https://lovetheworkmore.com/2017-2/,Favelagrafia - Craft,Augusto Correia (Jesus),ok,
2017-give-a-beep-h-vding,GIVE A BEEP,HÖVDING,EDELMAN STOCKHOLM,2017,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=cj66Oy2wQdw,https://lovetheworkmore.com/2017-2/,Case Study: The Meaning of BEEP,Games for Change,ok,
2017-horny-virlaval-dnb,HORNY,VIRLAVAL DNB,TRY OSLO,2017,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=txPv0n90BVM,https://lovetheworkmore.com/2017-2/,Horny companions in Baldur's Gate,Viva La Dirt League,ok,
2017-klarafy-klara,KLARAFY,KLARA,FAMOUS GREY BRUSSELS,2017,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=4UMYYpylYrg,https://lovetheworkmore.com/2017-2/,Klarafy,ACC Belgium,ok,
2017-real-fonteria,REAL,FONTERIA,COLENSO BBDO AUCKLAND,2017,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=-b7Afkiwvhw,https://lovetheworkmore.com/2017-2/,8 Real Digital Marketing Case Studies,LYFE Marketing,ok,
2017-spring-waitrose,SPRING,WAITROSE,ADAM&EVEDDB LONDON,2017,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=io9e3dmgGzg,https://lovetheworkmore.com/2017-2/,The Story Of Waitrose.com,Waitrose & Partners,ok,
2017-through-the-dark-google,THROUGH THE DARK,GOOGLE,R/GA SYDNEY,2017,low_title_match_vs_youtube,0.1667,0.8,https://www.youtube.com/watch?v=r79Q6gAQhao,https://lovetheworkmore.com/2017-2/,Google Presents: Dove Real Beauty Sketches Case Study | YouTube Advertisers,YouTube Advertisers,ok,
2017-towel-myer,TOWEL,MYER,CLEMENGER BBDO MELBOURNE,2017,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=0fU1djGgb0M,https://lovetheworkmore.com/2017-2/,Bath Towel Folding,Michael Ray Mirador,ok,
2016-10-minutes-noodle-donbei,10 MINUTES NOODLE,DONBEI,DENTSU TOKYO,2016,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=hveEJCaQtbM,https://lovetheworkmore.com/2016-2/,🍜 Nissin Donbei Bowl Kitsune Udon,Watcher168,ok,
2016-a-kind-drone-buyma,A KIND DRONE,BUYMA,DENTSU TOKYO,2016,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=m6hijsYcK-I,https://lovetheworkmore.com/2016-2/,How drone pilots make money with Advertising flying LED panels,Drone U,ok,
2016-beats1run-beats-by-dre,BEATS1RUN,BEATS BY DRE,R/GA HUSTLE LONDON,2016,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=7bhEFy9n4Zk,https://lovetheworkmore.com/2016-2/,Beats 1 Run,Carol Saraiva,ok,
2016-break-up-fabrogesic,BREAK UP,FABROGESIC,JWT BUENOS AIRES,2016,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=6CxqsBQRs7A,https://lovetheworkmore.com/2016-2/,KITKAT Case Study | YouTube Needs a Break,Publicis Middle East,ok,
2016-le-bon-discount-food,LE BON,DISCOUNT FOOD,INGO STOCKHOLM,2016,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=Rl7h3tIWzrA,https://lovetheworkmore.com/2016-2/,LIDL - LE BON,Brand-News,ok,
2016-moving-fabrogesic,MOVING,FABROGESIC,JWT BUENOS AIRES,2016,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=r0smZa8O4YI&ab_channel=adsoftheworldvideos,https://lovetheworkmore.com/2016-2/,Fabogesic: Moving,adsoftheworldvideos,ok,
2016-prepex-prepex,PREPEX,PREPEX,CIRC MEDTECH HOD HASHARON,2016,low_title_match_vs_youtube,0.1667,0.2,https://www.youtube.com/watch?v=d31L4QIUS2o,https://lovetheworkmore.com/2016-2/,PrePex - A simple Innovation for HIV Prevention,PrePex - Safe Male Circumcision,ok,
2016-raceyourheartout-acura,RACEYOURHEARTOUT,ACURA,RAZORFISH SAN FRANCISCO,2016,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=3vmuoD3K2V4,https://lovetheworkmore.com/2016-2/,Acura『Race Your Heart Out』,Dose of Good Case,ok,
2016-smarteffect-smart-fortwo,SMARTEFFECT,SMART FORTWO,BBDO LISBON,2016,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=JsKg7t861SY&t=7s&ab_channel=JACKTHEMAKER,https://lovetheworkmore.com/2016-2/,Smarteffect,JACK,ok,
2016-unknowns-canon,UNKNOWNS,CANON,GREY NEW YORK,2016,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=wS1dO8ydngE,https://lovetheworkmore.com/2016-2/,"Canon ""Photochains"" Case Study",Leo Burnett,ok,
2015-competitors-smart,COMPETITORS,SMART,CLM BBDO BOULOGNE,2015,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=3eQ2SLuuTFY,https://lovetheworkmore.com/2015-2/,Dinh’s Donuts – Crafting a Smart Advertising Strategy : A Critical Discussion of Case Study,Skilled MBA,ok,
2015-cross-borders-hansemerkur,CROSS BORDERS,HANSEMERKUR,GREY DUSSELDORF,2015,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=CSW09blAyMk,https://lovetheworkmore.com/2015-2/,A Cross-Border DTC Case Study Combining Spiritual Products and Retail Strategy,Airsang Graphic Design,ok,
2015-fedora-fedora-the-european-circle-of-philanthropists-of-ballet-and-opera,FEDORA,FEDORA-THE EUROPEAN CIRCLE OF PHILANTHROPISTS OF BALLET AND OPERA,LANDOR ASSOCIATES PARIS,2015,low_title_match_vs_youtube,0.1667,1,https://www.youtube.com/watch?v=XXBUGpsipvc,https://lovetheworkmore.com/2015-2/,FEDORA Opera Prize teaser,FEDORA Platform,ok,
2015-freestyle-arla,FREESTYLE,ARLA,WIEDEN+KENNEDY LONDON,2015,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=Fk96XPO-JdI,https://lovetheworkmore.com/2015-2/,Arla Dairy UK & Planable Customer Case Study,Planable,ok,
2015-legs-mizuno,LEGS,MIZUNO,SAATCHI & SAATCHI SAO PAULO,2015,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=HhflhxLo-2U,https://lovetheworkmore.com/2015-2/,BooneOakley.com - Mizuno Campaign,BooneOakley,ok,
2015-liver-songs-hepalive,LIVER SONGS,HEPALIVE,GREY GUAYAQUIL,2015,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=mBriZpGz9Do,https://lovetheworkmore.com/2015-2/,THE LIVER FUNCTIONS SONG,Neural Academy,ok,
2015-nasty-nanny-du,NASTY NANNY,DU,LEO BURNETT DUBAI,2015,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=xiu3wg4XQRk,https://lovetheworkmore.com/2015-2/,Dad called a strange nanny for Nastya,Like Nastya Collections,ok,
2015-packattack-temptations,#PACKATTACK,TEMPTATIONS,ADAM&EVEDDB LONDON,2015,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=D65lPJJG0Rc,https://lovetheworkmore.com/2015-2/,Temptations 'Work It Kitty' Case Study (canada),David Chriswick,ok,
2015-selfie-pilsen-callao,SELFIE,PILSEN CALLAO,PUBLICIS LIMA,2015,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=PIXeHRGsdYY,https://lovetheworkmore.com/2015-2/,ESOFT METRO CAMPUS TVC 15 SECOND Takas Selfie Ad,Connecting.lk Studio,ok,
2015-timelines-nutrisse,TIMELINES,NUTRISSE,PUBLICIS MEXICO CITY,2015,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=RhNfNJ82HZo,https://lovetheworkmore.com/2015-2/,Drew Barrymore's Secret to 100% Gray Coverage & Nourished Hair | Garnier Nutrisse,GarnierUSA,ok,
2015-we-won-t-help-you-we-will-help-each-other-alcoholics-anonymous,WE WON’T HELP YOU. WE WILL HELP EACH OTHER,ALCOHOLICS ANONYMOUS,JWT SÃO PAULO,2015,low_title_match_vs_youtube,0.1667,1,https://www.youtube.com/watch?v=XJeR3bWGf_s,https://lovetheworkmore.com/2015-2/,Who was Bill W. of Alcoholics Anonymous?,Daily Sober,ok,
2015-youtube-arrels-arrels-fundaci,YOUTUBE ARRELS,ARRELS FUNDACIÓ,MCCANN BARCELONA,2015,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=t0AHVEvBUdo,https://lovetheworkmore.com/2015-2/,Case Study: Simple YouTube Ads,Ty Cohen (Digital Publishing King),ok,
2014-7686c-361c-158c-pantone,"7686C,361C,158C",PANTONE,Y&R SHANGHAI,2014,low_title_match_vs_youtube,0.1667,0.8,https://www.youtube.com/watch?v=I-gZ092lvoQ,https://lovetheworkmore.com/2014-2/,How to find Pantone colours in Adobe Illustrator #shorts #adobe,Thomas J Stevens,ok,
2014-beard-close-costumes-silly-mud-bird-foot-locker,"BEARD, CLOSE, COSTUMES, SILLY, MUD, BIRD",FOOT LOCKER,BBDO NEW YORK,2014,low_title_match_vs_youtube,0.1667,1,https://www.youtube.com/watch?v=wMoUNvmf0ws,https://lovetheworkmore.com/2014-2/,Foot Locker - Your One Stop Shop For All Things Holiday!,Foot Locker,ok,
2014-bushes-directv,BUSHES,DIRECTV,GREY NEW YORK,2014,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=Fdsq9MSD_9k,https://lovetheworkmore.com/2014-2/,DirecTV  - Case Study - Elan Adv.mp4,Elan Adv,ok,
2014-castaway-scout-nap-volkswagen-almapbbdo-s,"CASTAWAY, SCOUT, NAP",VOLKSWAGEN (ALMAPBBDO S,,2014,low_title_match_vs_youtube,0.1667,1,https://www.youtube.com/watch?v=kML8srBMnTw,https://lovetheworkmore.com/2014-2/,Webelos - Castaway,Miami Valley Council Boy Scouts of America,ok,
2014-escape-ends-here-un,ESCAPE ENDS HERE,UN,DEPORTIVO STOCKHOLM,2014,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=hDtoZz71P5w,https://lovetheworkmore.com/2014-2/,Escape Room Case Study - Escape Room Marketer,Escape Room Marketer,ok,
2014-esurancesave30-esurance,ESURANCESAVE30,ESURANCE,LEO BURNETT CHICAGO,2014,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=R5Kun2szwOI,https://lovetheworkmore.com/2014-2/,Esurance  Save30 Hero Case Video,Deborah Malone,ok,
2014-fruits-olay,FRUITS,OLAY,SAATCHI & SAATCHI MEXICO CITY,2014,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=jDxmxyN0g_0,https://lovetheworkmore.com/2014-2/,Olay Food,Jack in the Box Worldwide,ok,
2014-it-looks-bigger-philips,IT LOOKS BIGGER,PHILIPS,OGILVY JOHANNESBURG,2014,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=fvdnK7Kxpsw,https://lovetheworkmore.com/2014-2/,Refurb (Case Study) – Philips,Amazing Ads,ok,
2014-levi-s-tools-levi,LEVI’S TOOLS,LEVI,AKQA NEW YORK,2014,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=lV_7WAbGQHo,https://lovetheworkmore.com/2014-2/,Levi's: Curve ID Case Study,katalystnetwork,ok,
2014-marathon-cyclists-capi,MARATHON CYCLISTS,CAPI,SAATCHI & SAATCHI SYDNEY,2014,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=9FothdFV0ew,https://lovetheworkmore.com/2014-2/,The Marathon of Life - Case Study,Balaji,ok,
