id,year,brand,case_name,youtube_url
super-bowl-2022-ispot-quur,2022,Expedia,Teaser: Travel the Ads,https://www.youtube.com/watch?v=hySh_i8PmCc
super-bowl-2022-ispot-quuv,2022,Avocados From Mexico,Always Good,https://www.youtube.com/watch?v=tZFHBfvM-Cs
super-bowl-2022-ispot-quuw,2022,Booking.com,Idris Says Things,https://www.youtube.com/watch?v=yt9VyAjdOjQ
super-bowl-2022-ispot-quux,2022,Toyota,Brothers,https://www.youtube.com/watch?v=b9_yxddC_xU
super-bowl-2022-ispot-quyc,2022,"Amazon, Inc.",Teaser: Bad Breath,https://www.youtube.com/watch?v=T6FYFyWd02A
super-bowl-2022-ispot-quzz,2022,FTX,Teaser: Monk,https://www.youtube.com/watch?v=hCsPaE5UAto
super-bowl-2022-ispot-qv4i,2022,Kia,Robo Dog,https://www.youtube.com/watch?v=r3cn2Ggt86k
super-bowl-2022-ispot-qvba,2022,Pringles,Teaser: Not Alone,https://www.youtube.com/watch?v=SXAQ0oeVFHU
super-bowl-2022-ispot-qvbh,2022,WeatherTech,Teaser: Big Game,https://www.youtube.com/watch?v=p3EdFVtP0r8
super-bowl-2022-ispot-qvdz,2022,Uber Eats,Teaser: Uber Don't Eats: Gwyneth,https://www.youtube.com/watch?v=UHPnh4yUo88
super-bowl-2022-ispot-qved,2022,Nissan,Teaser: Thrill Driver: Countdown,https://www.youtube.com/watch?v=1_y5MqsoAwk
super-bowl-2022-ispot-qvjb,2022,Sam's Club,Teaser: Shop Like Kevin,https://www.youtube.com/watch?v=sZxxOubOLOU
super-bowl-2022-ispot-qvjx,2022,BMW,Teaser: Something Electric Is Brewing,https://www.youtube.com/watch?v=XDzjijGFb5M
super-bowl-2022-ispot-qvk4,2022,Uber Eats,Teaser: Uber Don't Eats: Jennifer,https://www.youtube.com/watch?v=UqF561VXqQk
super-bowl-2022-ispot-qvkv,2022,Uber Eats,Teaser: Uber Don't Eats: Trevor,https://www.youtube.com/watch?v=eNsJ2qNU7Eo
super-bowl-2022-ispot-qvmg,2022,Carvana,Oversharing Mom,https://www.youtube.com/watch?v=YpKYj8edUOg
super-bowl-2022-ispot-qvrx,2022,Lay's,Stay Golden,https://www.youtube.com/watch?v=m-axTbvF6WU
super-bowl-2022-ispot-qvuk,2022,Bud Light Seltzer,Teaser: Make Flavor History,https://www.youtube.com/watch?v=XZqSYyUjCAc
super-bowl-2022-ispot-qvul,2022,Squarespace,Teaser: Everything to Shell Anything,https://www.youtube.com/watch?v=9uAwe0dDzsw
super-bowl-2022-ispot-qvv3,2022,Avocados From Mexico,"Teaser: Et Tu, Andy Richter?",https://www.youtube.com/watch?v=KA6M5tPrgcg
super-bowl-2022-ispot-qvvl,2022,Nissan,Presenting: Thrill Driver [T1],https://www.youtube.com/watch?v=1_y5MqsoAwk
super-bowl-2022-ispot-qvwk,2022,Meta Quest,Teaser: Questy's Is Coming,https://www.youtube.com/watch?v=RcQmrsWp_Po
super-bowl-2023-ispot-1va0,2023,FOX Bet,Terry's Money,https://www.youtube.com/watch?v=1h9mXx6XqcY
super-bowl-2023-ispot-1va4,2023,Pepsi Zero Sugar,What You’re Seeing Is Real,https://www.youtube.com/watch?v=HESCLPZthUM
super-bowl-2023-ispot-1va9,2023,FOX,Apple Music Halftime Show: Rihanna,https://www.youtube.com/watch?v=Qu33Kg16Hkk
super-bowl-2023-ispot-1vaa,2023,Prime Hydration,The Fastest Growing Sports Drink,https://www.youtube.com/watch?v=8EA6Qt-a8hU
super-bowl-2023-ispot-1vac,2023,Limit Break,Free Digital Collectible,https://www.youtube.com/watch?v=xxlEB28qDCM
super-bowl-2023-ispot-1vae,2023,FOX,Looking for Love,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vaf,2023,YouTube TV,NFL Sunday Ticket,https://www.youtube.com/watch?v=kyp9xwV19D4
super-bowl-2023-ispot-1vai,2023,Astellas Pharma,What's VMS?,https://www.youtube.com/watch?v=70MBkN--0iE
super-bowl-2023-ispot-1vaj,2023,FOX,The Great American Race,https://www.youtube.com/watch?v=Mk1nTUK1QdU
super-bowl-2023-ispot-1vam,2023,YouTube TV,Keyboard Cat,https://www.youtube.com/watch?v=Taj2u1LEpjo
super-bowl-2023-ispot-1van,2023,FOX,Start With a Bang,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vaq,2023,Dunkin',Drive-Thru Worker,https://www.youtube.com/watch?v=BBIX9FG6kZ0
super-bowl-2023-ispot-1var,2023,FOX,An Unpredictable Outcome,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vas,2023,FOX,Football Will Return,https://www.youtube.com/watch?v=Mv7twIg1BFU
super-bowl-2023-ispot-1vau,2023,Bass Pro Shops,Treasured Traditions,https://www.youtube.com/watch?v=QrMno76ZHcs
super-bowl-2023-ispot-1vav,2023,Rémy Martin,Inch by Inch,https://www.youtube.com/watch?v=v7EBiPUYU54
super-bowl-2023-ispot-1vaw,2023,FOX,Once Upon a Time,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vax,2023,FOX,Three Guesses,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vaz,2023,FOX,Limits Pushed,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vd6,2023,FOX,Who's Got a Motive?,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vd8,2023,Tubi,FOX Sports: Game Progression,https://www.youtube.com/watch?v=89t3_JIWezg
super-bowl-2023-ispot-1vdc,2023,U2,2023 U2:UV Achtung Baby Live at The Sphere,https://www.youtube.com/watch?v=peMw65Pljoc
super-bowl-2023-ispot-1vdf,2023,FOX,M&M's and Ram Trucks,https://www.youtube.com/watch?v=-E3tv40PR_Q
super-bowl-2023-ispot-1vdh,2023,FOX Nation,Land of the Free,https://www.youtube.com/watch?v=tEBSAiCiJd0
super-bowl-2023-ispot-1vdm,2023,FOX,All New Season,https://www.youtube.com/watch?v=JZh9JfYrAvE
super-bowl-2023-ispot-1vdo,2023,FOX,Desk Job,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vdq,2023,FOX,T-Mobile Sponsorship,https://www.youtube.com/watch?v=hl06m3UFJrs
super-bowl-2023-ispot-1vdt,2023,FOX,April,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vdw,2023,FOX,Indiana Jones and the Dial of Destiny and Crown Royal,https://www.youtube.com/watch?v=TQpwONzpcy4
super-bowl-2023-ispot-1vdy,2023,FOX,Bear in a Hot Tub,https://www.youtube.com/watch?v=hGr8y8zJx5E
super-bowl-2023-ispot-1vl2,2023,He Gets Us,Kids,https://www.youtube.com/watch?v=qw-M4J9aOQ8
super-bowl-2023-ispot-1vl5,2023,He Gets Us,Confrontation,https://www.youtube.com/watch?v=qw-M4J9aOQ8
super-bowl-2023-ispot-1vlf,2023,Ram Trucks,Premature Electrification,https://www.youtube.com/watch?v=d925rblYflg
super-bowl-2023-ispot-1vlq,2023,Jeep,Electric Boogie,https://www.youtube.com/watch?v=E1UDzo3Tasg
super-bowl-2023-ispot-1vlt,2023,Ram Trucks,Honor,https://www.youtube.com/watch?v=y3pNQRc386Y
super-bowl-2023-ispot-1vvz,2023,Crown Royal,Thank You Canada,https://www.youtube.com/watch?v=YZ_yMNus3h8
super-bowl-2023-ispot-1vw2,2023,FOX,Google Pixel and General Motors,https://www.youtube.com/watch?v=AEPR94QrXL0
super-bowl-2023-ispot-1vw5,2023,Molson Coors Beverage Company,Beer Battle,https://www.youtube.com/watch?v=AAe9pAAQ3Ns
super-bowl-2023-ispot-1vw7,2023,FOX,Cougars In Your Area,https://www.youtube.com/watch?v=BYN8UHgf_BQ
super-bowl-2023-ispot-1vw8,2023,FOX,Once Upon a Time,https://www.youtube.com/watch?v=ck1rJq0iglQ
super-bowl-2023-ispot-1vwa,2023,Paramount+,A Mountain of Entertainment: Stallone Face,https://www.youtube.com/watch?v=TJsngjDn9Qc
super-bowl-2023-ispot-1vwb,2023,Hellmann's | Best Foods,Who's in the Fridge,https://www.youtube.com/watch?v=C-p3o8dnVcA
super-bowl-2023-ispot-1vwe,2023,FOX,"Pepsi Zero Sugar, Amazon, Bud Light",https://www.youtube.com/watch?v=k7Zt7eC-2w8
super-bowl-2023-ispot-1vwi,2023,FanDuel,Field Goal,https://www.youtube.com/watch?v=_SbOORo6lQI
super-bowl-2023-ispot-1vwk,2023,FOX,No Substitutes,https://www.youtube.com/watch?v=2Nhx5z6G9hU
super-bowl-2023-ispot-1vwl,2023,FOX News Channel,New King of Late Night,https://www.youtube.com/watch?v=TVbSscTWFqk
super-bowl-2023-ispot-1vwo,2023,Heineken 0.0,Now You Can Before Shrinking,https://www.youtube.com/watch?v=miA1puOViJg
super-bowl-2023-ispot-1vwq,2023,Downy,Call Me Downy McBride,https://www.youtube.com/watch?v=8Bsgj1ihEOg
super-bowl-2023-ispot-1vwr,2023,CrowdStrike,Trojan Horse,https://www.youtube.com/watch?v=YbU5RCifujg
super-bowl-2023-ispot-1vws,2023,Tubi,Down the Rabbit Hole,https://www.youtube.com/watch?v=GtyxWvifru8
super-bowl-2023-ispot-1vwt,2023,FOX,Apple Music Halftime Show: The Wait Is Almost Over,https://www.youtube.com/watch?v=Qu33Kg16Hkk
super-bowl-2023-ispot-1vwu,2023,NFL,Run With It,https://www.youtube.com/watch?v=uQ555n-DZhg
super-bowl-2023-ispot-1vwv,2023,Amazon,Saving Sawyer,https://www.youtube.com/watch?v=-bueUljGJ2M
super-bowl-2023-ispot-1vww,2023,Pepsi Zero Sugar,Great Acting or Great Taste?,https://www.youtube.com/watch?v=VCziVcMU60o
super-bowl-2023-ispot-1vwy,2023,WhaleCo Inc.,Temu: Shopping,https://www.youtube.com/watch?v=5Od0aOse1wc
super-bowl-2023-ispot-1vwz,2023,M&M's,Ma&Ya's: Candy Coated Clam Bites,https://www.youtube.com/watch?v=0DUDhHjFrIY
super-bowl-2023-ispot-1vyz,2023,T-Mobile,The Re-Write,https://www.youtube.com/watch?v=p2MlCg2S5Qc
super-bowl-2023-ispot-20_k,2023,Molson Coors Beverage Company,Teaser: After 30 Years,https://www.youtube.com/watch?v=AAe9pAAQ3Ns
super-bowl-2023-ispot-20cg,2023,Crown Royal,Teaser: Dave Grohl Says Thank You,https://www.youtube.com/watch?v=T28rM-TC5zM
super-bowl-2023-ispot-20cp,2023,Crown Royal,Teaser: Dave Grohl Learns Something New,https://www.youtube.com/watch?v=eCFCUbhbVQA
super-bowl-2023-ispot-20ed,2023,NFL,Teaser: Housekeeping,https://www.youtube.com/watch?v=t-spo9jFYnw
super-bowl-2023-ispot-20ei,2023,NFL,Teaser: It's All About the Sauce,https://www.youtube.com/watch?v=4yu9cbcAkYI
super-bowl-2023-ispot-20lq,2023,Downy,Teaser: Is That You Biscuits?,https://www.youtube.com/watch?v=E12OTab7W78
super-bowl-2023-ispot-20lz,2023,FanDuel,Teaser: Kick Doubts,https://www.youtube.com/watch?v=_SbOORo6lQI
super-bowl-2023-ispot-20od,2023,PopCorners,Teaser: Flooding,https://www.youtube.com/watch?v=zqcHT09gkI4
super-bowl-2023-ispot-2321,2023,Michelob,Teaser: Beer Run,https://www.youtube.com/watch?v=-FTMNbItGVM
super-bowl-2023-ispot-2322,2023,Michelob,Teaser: ULTRA on Tap,https://www.youtube.com/watch?v=LBJYrk0T89A
super-bowl-2023-ispot-23h9,2023,Michelob,Beer Run,https://www.youtube.com/watch?v=WmjQtca3PHs
super-bowl-2023-ispot-23of,2023,Michelob,Teaser: Dynamic Duo,https://www.youtube.com/watch?v=LBJYrk0T89A
super-bowl-2023-ispot-23xz,2023,Michelob,Cinderella Story,https://www.youtube.com/watch?v=7xg0rqjiDLc
super-bowl-2023-ispot-24bi,2023,Crown Royal,Teaser: Dave Grohl Practices Gratitude,https://www.youtube.com/watch?v=1FB_odBtFf4
super-bowl-2023-ispot-24cg,2023,DraftKings,Everyone Gets a Free Bet,https://www.youtube.com/watch?v=gJst0GYCZOs
super-bowl-2023-ispot-24jy,2023,Workday,Rock Star,https://www.youtube.com/watch?v=0bLWg9aANI0
super-bowl-2023-ispot-24kl,2023,FanDuel,Teaser: Machine,https://www.youtube.com/watch?v=_SbOORo6lQI
super-bowl-2023-ispot-24l7,2023,Booking.com,"Somewhere, Anywhere",https://www.youtube.com/watch?v=GizRGO3PVD8
super-bowl-2023-ispot-24ll,2023,Uber Eats,Teaser: The Mouth of Diddy,https://www.youtube.com/watch?v=r-AVkxQ__t0
super-bowl-2023-ispot-24lm,2023,Rakuten,Not-So Clueless,https://www.youtube.com/watch?v=lcwzN9ziRDU
super-bowl-2023-ispot-24ly,2023,PopCorners,Breaking Good,https://www.youtube.com/watch?v=8OSqFilGKgg
super-bowl-2023-ispot-24mr,2023,WeatherTech,We All Win,https://www.youtube.com/watch?v=h5D5BQM6D-M
super-bowl-2023-ispot-27ff,2023,NFL,We See You,https://www.youtube.com/watch?v=P6ZKHfN4EBo
super-bowl-2023-ispot-28zd,2023,Doritos,Teaser: The Love Triangle,https://www.youtube.com/watch?v=cIQZ8p1XPSM
super-bowl-2023-ispot-2906,2023,E*TRADE from Morgan Stanley,Baby Wedding,https://www.youtube.com/watch?v=jLWgWM1R98E
super-bowl-2023-ispot-295a,2023,Planters,Teaser: Roastmaster General,https://www.youtube.com/watch?v=ZngV1NEDqrM
super-bowl-2023-ispot-296_,2023,Uber Eats,Teaser: Diddy Does Hits,https://www.youtube.com/watch?v=RxhDMesryx0
super-bowl-2023-ispot-29bc,2023,e.l.f. Cosmetics,Teaser: Teaser 1,https://www.youtube.com/watch?v=tN2YaV19JmI
super-bowl-2023-ispot-29c4,2023,Dunkin',Teaser: Something's Ben Brewing,https://www.youtube.com/watch?v=PcGLzDhAYKo
super-bowl-2023-ispot-29ey,2023,The Farmer's Dog,Forever,https://www.youtube.com/watch?v=IAIo-pUDl0s
super-bowl-2023-ispot-29g1,2023,Peacock TV,Charlie Calls Bullsh*t,https://www.youtube.com/watch?v=ZqiJmBrMOHQ
super-bowl-2023-ispot-29gb,2023,e.l.f. Cosmetics,Teaser: Teaser 2,https://www.youtube.com/watch?v=tN2YaV19JmI
super-bowl-2023-ispot-29nb,2023,Dexcom,Teaser: Almost Game Day!,https://www.youtube.com/watch?v=IgTiUoOimPk
super-bowl-2023-ispot-29np,2023,General Motors,Teaser: Why Not an EV?: Mrs. Circle [T1],https://www.youtube.com/watch?v=xCQD7VkameE
super-bowl-2023-ispot-29nt,2023,Dunkin',Teaser: Dunkin' Run,https://www.youtube.com/watch?v=OeRLeMi6HWc
super-bowl-2023-ispot-29nu,2023,General Motors,Teaser: Why Not an EV?: Perfect,https://www.youtube.com/watch?v=W36MH4onlYg
super-bowl-2023-ispot-29nz,2023,Crown Royal,Teaser: O Canada (Shred Version),https://www.youtube.com/watch?v=J0f31fQueKg
super-bowl-2023-ispot-29oe,2023,Kia,Binky Dad [T1],https://www.youtube.com/watch?v=w2BL0iqrdlc
super-bowl-2023-ispot-29su,2023,DoorDash,We Get Groceries,https://www.youtube.com/watch?v=geffVbLgvng
super-bowl-2023-ispot-29tv,2023,NFL,Who's the Parrot?,https://www.youtube.com/watch?v=zp53pX_bS_I
super-bowl-2023-ispot-29vb,2023,Pizza Hut,The World's Largest Pizza,https://www.youtube.com/watch?v=9frg2cKyCXs
super-bowl-2023-ispot-29za,2023,T-Mobile Home Internet,New Year. New Neighbor,https://www.youtube.com/watch?v=jSO-Whn2sCQ
super-bowl-2023-ispot-29zf,2023,Squarespace,The Singularity,https://www.youtube.com/watch?v=lIf27sHt2QA
super-bowl-2023-ispot-2c8h,2023,Workday,Teaser: New Guy,https://www.youtube.com/watch?v=LrNxHKe9s-Y
super-bowl-2023-ispot-2c8p,2023,Workday,Teaser: Rock Star,https://www.youtube.com/watch?v=K9SguZIdDXA
super-bowl-2023-ispot-2c8t,2023,Pringles,Teaser: Best of Us,https://www.youtube.com/watch?v=s4OSIk_clb4
super-bowl-2023-ispot-2cjh,2023,FanDuel,Training Montage,https://www.youtube.com/watch?v=1GThnzsSWos
super-bowl-2023-ispot-2coh,2023,Doritos,Teaser: Did Someone Say a Collab,https://www.youtube.com/watch?v=GDdZ50Vj-x4
super-bowl-2023-ispot-2hdt,2023,FanDuel,Teaser: Kick of Destiny: Agent,https://www.youtube.com/watch?v=LSIHALuy63A
super-bowl-2023-ispot-2hus,2023,Downy,Teaser: I Ordered Pizza,https://www.youtube.com/watch?v=0gjLmeSjExw
super-bowl-2023-ispot-2iqe,2023,FanDuel,Kick of Destiny: Agent: $150,https://www.youtube.com/watch?v=LSIHALuy63A
super-bowl-2023-ispot-2mki,2023,Heineken 0.0,Teaser: Ant-Man and the Wasp: Quantumania: Don't Judge,https://www.youtube.com/watch?v=atz-Zl5ou9o
super-bowl-2023-ispot-2p75,2023,Workday,Teaser: Praise,https://www.youtube.com/watch?v=vHD7ED0OYuc
super-bowl-2023-ispot-2p77,2023,Busch Beer,Shelter,https://www.youtube.com/watch?v=cDLOtxx5mTM
super-bowl-2023-ispot-2p7c,2023,Avocados From Mexico,Teaser: Since Time Began,https://www.youtube.com/watch?v=8MS-m2cR3f8
super-bowl-2023-ispot-2pd7,2023,Tubi,Teaser: Bleachers,https://www.youtube.com/watch?v=HqZIeMINoeY
super-bowl-2023-ispot-2pda,2023,Tubi,Gardener,https://www.youtube.com/watch?v=RbcgKmGCTJ4
super-bowl-2023-ispot-2pk7,2023,TurboTax,Frank's Palm,https://www.youtube.com/watch?v=UezskH2n2e4
super-bowl-2023-ispot-2ppx,2023,Planters,Teaser: Jeff Ross Gets Ready to Roast Mr. Peanut,https://www.youtube.com/watch?v=yeC-5SS7NG4
super-bowl-2023-ispot-2pu0,2023,FanDuel,Teaser: Kick of Destiny: Media,https://www.youtube.com/watch?v=LSIHALuy63A
super-bowl-2023-ispot-2qqs,2023,PopCorners,Teaser: Phone Call,https://www.youtube.com/watch?v=LXfEUx5vzY4
super-bowl-2023-ispot-2uds,2023,Dexcom,Feels Like Magic,https://www.youtube.com/watch?v=QgcEH2R8bzo
super-bowl-2023-ispot-2uea,2023,General Motors,Why Not an EV? [T1],https://www.youtube.com/watch?v=JkNjp5digSQ
super-bowl-2023-ispot-2ueh,2023,General Motors,Teaser: Why Not an EV?: Everywhere [T1],https://www.youtube.com/watch?v=JkNjp5digSQ
super-bowl-2023-ispot-2uik,2023,Uber Eats,One Hit For Uber One,https://www.youtube.com/watch?v=dyhc_RAGylo
super-bowl-2023-ispot-2uiz,2023,Doritos,Jack's New Angle,https://www.youtube.com/watch?v=_NoL1-pJSzM
super-bowl-2023-ispot-2uoy,2023,Pringles,Best of Us,https://www.youtube.com/watch?v=gKCScoG83SA
super-bowl-2023-ispot-2ur_,2023,Jeep,Teaser: Recording Is Now in Session [T1],https://www.youtube.com/watch?v=iUDRgAxW0Wc
super-bowl-2023-ispot-2ux2,2023,Avocados From Mexico,Make It Better,https://www.youtube.com/watch?v=wC-bOP2hl1g
super-bowl-2023-ispot-2uxc,2023,Planters,The Roast Of Mr. Peanut,https://www.youtube.com/watch?v=Q1IMqaAD8ik
super-bowl-2023-ispot-2uxg,2023,SKECHERS,Teaser: Don't Settle,https://www.youtube.com/watch?v=Wr07Q26vAO0
super-bowl-2023-ispot-2uxr,2023,TurboTax,Dancer,https://www.youtube.com/watch?v=nFEpDyzk3pk
super-bowl-2023-ispot-2uxt,2023,SKECHERS,All Walks of Life,https://www.youtube.com/watch?v=ECprLQTxnk4
super-bowl-2023-ispot-2uxz,2023,Google Pixel,It's Time to Fix Them,https://www.youtube.com/watch?v=aDoT6K3BaCk
super-bowl-2023-ispot-2v4k,2023,Pringles,Teaser: Operating Room,https://www.youtube.com/watch?v=ZIsVRR68g4c
super-bowl-2023-ispot-2v7k,2023,Hellmann's | Best Foods,Teaser: Who’s in the Fridge?,https://www.youtube.com/watch?v=razqWBTWNw8
super-bowl-2023-ispot-2v7o,2023,Booking.com,Teaser: Melissa McCarthy Gets Ready for the Big Game,https://www.youtube.com/watch?v=ubGWJPdor_0
super-bowl-2023-ispot-2v9t,2023,Uber Eats,Teaser: Orders,https://www.youtube.com/watch?v=MZAXevjmO_0
super-bowl-2023-ispot-2vae,2023,Rakuten,Teaser: Cher Is Back,https://www.youtube.com/watch?v=UrTlFdhlOdo
super-bowl-2023-ispot-2vbf,2023,Limit Break,Teaser: Win a Dragon,https://www.youtube.com/watch?v=xxlEB28qDCM
super-bowl-2023-ispot-2vcg,2023,Doritos,"Teaser: I Gotta Do Me, Missy",https://www.youtube.com/watch?v=0gxo9CyzSZk
super-bowl-2023-ispot-2vco,2023,Pepsi Zero Sugar,Teaser: Actors,https://www.youtube.com/watch?v=UflAFWa4Z6M
super-bowl-2023-ispot-2vcq,2023,Pepsi Zero Sugar,Teaser: Screw You,https://www.youtube.com/watch?v=HESCLPZthUM
super-bowl-2023-ispot-2vd1,2023,General Motors,Teaser: Why Not an EV?: Directions [T1],https://www.youtube.com/watch?v=y2CbzculLQ8
super-bowl-2023-ispot-2vdj,2023,General Motors,Teaser: Why Not an EV?: Masks,https://www.youtube.com/watch?v=JkNjp5digSQ
super-bowl-2023-ispot-2vgv,2023,Uber Eats,Diddy Don't Do Jingles,https://www.youtube.com/watch?v=7RjM9kFjfq4
super-bowl-2023-ispot-2vnp,2023,E*TRADE from Morgan Stanley,Teaser: Save the Date,https://www.youtube.com/watch?v=X2GfWx_zqBs
super-bowl-2023-ispot-2vow,2023,Michelob,Full Swing Gossip,https://www.youtube.com/watch?v=9LGwYR9OdYc
super-bowl-2023-ispot-2vpd,2023,Bud Light,Hold,https://www.youtube.com/watch?v=0-DQn-q0nN8
super-bowl-2023-ispot-2vu7,2023,Rémy Martin,Teaser: Inch by Inch: Hallway,https://www.youtube.com/watch?v=sXlz7NIjRx4
super-bowl-2023-ispot-2vuy,2023,Rémy Martin,Tease: Inch by Inch: Glass,https://www.youtube.com/watch?v=sXlz7NIjRx4
super-bowl-2023-ispot-2wpa,2023,Downy,Teaser: I'm Not Doing It Yet,https://www.youtube.com/watch?v=0gjLmeSjExw
super-bowl-2023-ispot-2x43,2023,Downy,Teaser: Try It for Yourself,https://www.youtube.com/watch?v=giViaqkybH4
super-bowl-2023-ispot-2xsc,2023,Downy,Teaser: Visit From Nana,https://www.youtube.com/watch?v=qGl5QiUmDEc
super-bowl-2024-ispot-50aa,2024,FanDuel,Super Bowl Kick of Destiny 2,https://www.youtube.com/watch?v=VPYhYICMcug
super-bowl-2024-ispot-50ap,2024,FanDuel,Super Bowl Kick of Destiny 2: Bet $5,https://www.youtube.com/watch?v=LSIHALuy63A
super-bowl-2024-ispot-50np,2024,NFL Shop,The Drip Is in the Details: Walk: Free Shipping,https://www.youtube.com/watch?v=Wyx8WOMH9ww
super-bowl-2024-ispot-54bh,2024,FanDuel,Rules of Marketing,https://www.youtube.com/watch?v=9TG6vQO0p1k
super-bowl-2024-ispot-54f4,2024,Oreo,Twist On It - Cookie Jar,https://www.youtube.com/watch?v=aoDPWgJFJ2M
super-bowl-2024-ispot-54ur,2024,Drumstick,Teaser: Bag Check,https://www.youtube.com/watch?v=s8d6Yk-6AGI
super-bowl-2024-ispot-59a8,2024,Popeyes,Teaser: The Wait Is Over,https://www.youtube.com/watch?v=__Oa7KrLJzU
super-bowl-2024-ispot-59ac,2024,M&M's,Teaser: The M&M's Almost Champions Ring of Comfort,https://www.youtube.com/watch?v=plCHgX0kMi0
super-bowl-2024-ispot-59ae,2024,Coors Light,Teaser: The Coors Light Chill Train: How It Works,https://www.youtube.com/watch?v=oGwxARijKpw
super-bowl-2024-ispot-59b0,2024,Apartments.com,Teaser: Here to Stay,https://www.youtube.com/watch?v=duGKmkoEytM
super-bowl-2024-ispot-59ev,2024,Nerds,Teaser: Who Is Addison Rae Coaching?,https://www.youtube.com/watch?v=-kI-vfyl2mo
super-bowl-2024-ispot-59qb,2024,Volkswagen,Teaser: Arrival [T1],https://www.youtube.com/watch?v=r9V0h3tkwFA
super-bowl-2024-ispot-59zh,2024,Hellmann's | Best Foods,Teaser: The Pose,https://www.youtube.com/watch?v=hpO9IGnxprs
super-bowl-2024-ispot-5jy4,2024,Progressive,Replay: Watch Party,https://www.youtube.com/watch?v=o7ZDfr8XesY
super-bowl-2024-ispot-5p57,2024,Dr Pepper,Fansville: Out of Control Transfer Portal,https://www.youtube.com/watch?v=N45-X9lUXPo
super-bowl-2024-ispot-5u6k,2024,BetMGM,Too Close,https://www.youtube.com/watch?v=Z03aMedKz04
super-bowl-2024-ispot-67_d,2024,Mountain Dew,Aubrey Plaza Having a Blast,https://www.youtube.com/watch?v=JCyQk2EUrb8
super-bowl-2024-ispot-67ad,2024,CrowdStrike,Teaser: The Future,https://www.youtube.com/watch?v=_zr-hXtcUrw
super-bowl-2024-ispot-67hq,2024,Nerds,The Union,https://www.youtube.com/watch?v=9OpHvHqFPeQ
super-bowl-2024-ispot-67jr,2024,State Farm,Teaser: Like A Good Neighbaaa: To Be Continued,https://www.youtube.com/watch?v=6Y_vqwvOkYo
super-bowl-2024-ispot-67ka,2024,Pringles,Mr. P,https://www.youtube.com/watch?v=cZJ8RSIxDOY
super-bowl-2024-ispot-67kn,2024,Reese's,Yes!,https://www.youtube.com/watch?v=xXKuSJy5cPE
super-bowl-2024-ispot-67kp,2024,Coors Light,Chill Train,https://www.youtube.com/watch?v=AuwBD32G9xg
super-bowl-2024-ispot-67kw,2024,BMW,Talkin Like Walken [T1],https://www.youtube.com/watch?v=sfB-glrgn5o
super-bowl-2024-ispot-67kx,2024,Doritos,Dina and Mita,https://www.youtube.com/watch?v=QTebhDi2ebM
super-bowl-2024-ispot-67l_,2024,T-Mobile Home Internet,That Home Internet Feeling,https://www.youtube.com/watch?v=YVeCwSWNLrM
super-bowl-2024-ispot-67ll,2024,Uber Eats,Teaser: Tattoos,https://www.youtube.com/watch?v=LZvtROpJvqc
super-bowl-2024-ispot-67lv,2024,E*TRADE from Morgan Stanley,Picklebabies,https://www.youtube.com/watch?v=VygZTFtJIH0
super-bowl-2024-ispot-67md,2024,Homes.com,Teaser: The Wait Is Almost Over.,https://www.youtube.com/watch?v=kR1T6ITU_70
super-bowl-2024-ispot-67n9,2024,Homes.com,Teaser: Entrance,https://www.youtube.com/watch?v=tjzcLGRj3fc
super-bowl-2024-ispot-67oj,2024,Squarespace,Teaser: Make a Website,https://www.youtube.com/watch?v=Xc2vUveWT7s
super-bowl-2024-ispot-67ti,2024,Homes.com,Teaser: What He Said,https://www.youtube.com/watch?v=qHFXlFmOqLo
super-bowl-2024-ispot-67xs,2024,Toyota,Teaser: Holding on to the Thrill of the Ride [T1],https://www.youtube.com/watch?v=JiYklPdJUcw
super-bowl-2024-ispot-67zl,2024,Bud Light,Easy Night Out,https://www.youtube.com/watch?v=QkqE1Uz-aUs
super-bowl-2024-ispot-67zp,2024,Uber Eats,Don't Forget,https://www.youtube.com/watch?v=Y5QMSO__MeU
super-bowl-2024-ispot-67zr,2024,M&M's,Almost Champions Ring of Comfort,https://www.youtube.com/watch?v=8MXNoAZlKlY
super-bowl-2024-ispot-67zw,2024,Popeyes,The Wait Is Over,https://www.youtube.com/watch?v=zo8PQgark7c
super-bowl-2024-ispot-6a8a,2024,CrowdStrike,The Future,https://www.youtube.com/watch?v=BEkziTXz9Js
super-bowl-2024-ispot-6a8q,2024,CrowdStrike,Teaser: Dust Storm,https://www.youtube.com/watch?v=n5RnflvGC28
super-bowl-2024-ispot-6aat,2024,SKECHERS,Mr. T in Skechers,https://www.youtube.com/watch?v=L6nV0cie8DA
